CODGEO;DEP;LIBGEO;Zonage en vigueur depuis le 5 septembre 2025;Reclassement 5 septembre 2025
67190;67;Hengwiller;C;Non
67191;67;Herbitzheim;C;Non
67192;67;Herbsheim;C;Non
67194;67;Herrlisheim;B1;Non
67195;67;Hessenheim;C;Non
67196;67;Hilsenheim;C;Non
67197;67;Hindisheim;C;Non
67198;67;Hinsbourg;C;Non
67199;67;Hinsingen;C;Non
67200;67;Hipsheim;C;Non
67201;67;Hirschland;C;Non
67202;67;Hochfelden;C;Non
67203;67;Hochstett;C;Non
67204;67;Hœnheim;B1;Non
67205;67;Hœrdt;B1;Non
67206;67;Hoffen;C;Non
67208;67;Hohengœft;C;Non
67209;67;Hohfrankenheim;C;Non
67210;67;Le Hohwald;C;Non
67212;67;Holtzheim;B1;Non
67213;67;Hunspach;C;Non
67214;67;Hurtigheim;B1;Non
67215;67;Huttendorf;C;Non
67216;67;Huttenheim;C;Non
67217;67;Ichtratzheim;C;Non
67218;67;Illkirch-Graffenstaden;A;Non
67220;67;Ingenheim;C;Non
67221;67;Ingolsheim;C;Non
67222;67;Ingwiller;C;Non
67223;67;Innenheim;B2;Non
67225;67;Issenhausen;C;Non
67226;67;Ittenheim;B1;Non
67227;67;Itterswiller;C;Non
67228;67;Neugartheim-Ittlenheim;C;Non
67229;67;Jetterswiller;C;Non
67230;67;Kaltenhouse;B2;Non
67231;67;Kauffenheim;C;Non
67232;67;Keffenach;C;Non
67233;67;Kertzfeld;C;Non
67234;67;Keskastel;C;Non
67235;67;Kesseldorf;C;Non
67236;67;Kienheim;C;Non
67237;67;Kilstett;B1;Non
67238;67;Kindwiller;C;Non
67239;67;Kintzheim;B2;Non
67240;67;Kirchheim;B2;Non
67241;67;Kirrberg;C;Non
67242;67;Kirrwiller;C;Non
67244;67;Kleingœft;C;Non
67245;67;Knœrsheim;C;Non
67246;67;Kogenheim;C;Non
67247;67;Kolbsheim;C;Non
67248;67;Krautergersheim;B2;Non
67249;67;Krautwiller;B1;Non
67250;67;Kriegsheim;B2;Non
67252;67;Kurtzenhouse;C;Non
67253;67;Kuttolsheim;C;Non
67254;67;Kutzenhausen;C;Non
67255;67;Lalaye;C;Non
67256;67;Lampertheim;B1;Non
67257;67;Lampertsloch;C;Non
67258;67;Landersheim;C;Non
67259;67;Langensoultzbach;C;Non
67260;67;Laubach;C;Non
67261;67;Lauterbourg;C;Non
67263;67;Lembach;C;Non
67264;67;Leutenheim;C;Non
67265;67;Lichtenberg;C;Non
67266;67;Limersheim;C;Non
67267;67;Lingolsheim;B1;Non
67268;67;Lipsheim;B1;Non
67269;67;Littenheim;C;Non
67270;67;Lixhausen;C;Non
67271;67;Lobsann;C;Non
67272;67;Lochwiller;C;Non
67273;67;Lohr;C;Non
67274;67;Lorentzen;C;Non
67275;67;Lupstein;C;Non
67276;67;Lutzelhouse;C;Non
67277;67;Mackenheim;C;Non
67278;67;Mackwiller;C;Non
67279;67;Maennolsheim;C;Non
67280;67;Maisonsgoutte;C;Non
67281;67;Marckolsheim;B2;Non
67282;67;Marlenheim;B1;Non
67283;67;Marmoutier;C;Non
67285;67;Matzenheim;C;Non
67286;67;Meistratzheim;B2;Non
67287;67;Melsheim;C;Non
67288;67;Memmelshoffen;C;Non
67289;67;Menchhoffen;C;Non
67290;67;Merkwiller-Pechelbronn;C;Non
67291;67;Mertzwiller;C;Non
67292;67;Mietesheim;C;Non
67293;67;Minversheim;C;Non
67295;67;Mittelbergheim;C;Non
67296;67;Mittelhausbergen;B1;Non
67298;67;Mittelschaeffolsheim;B2;Non
67299;67;Mollkirch;B2;Non
67300;67;Molsheim;B1;Non
67301;67;Mommenheim;B2;Non
67302;67;Monswiller;C;Non
67303;67;Morsbronn-les-Bains;C;Non
67304;67;Morschwiller;C;Non
67305;67;Mothern;C;Non
67306;67;Muhlbach-sur-Bruche;C;Non
67307;67;Mulhausen;C;Non
67308;67;Munchhausen;C;Non
67309;67;Mundolsheim;B1;Non
67310;67;Mussig;B2;Non
67311;67;Muttersholtz;B2;Non
67312;67;Mutzenhouse;C;Non
67313;67;Mutzig;B1;Non
67314;67;Natzwiller;C;Non
67315;67;Neewiller-près-Lauterbourg;C;Non
67317;67;Neubois;C;Non
67319;67;Neuhaeusel;C;Non
67320;67;Neuve-Église;C;Non
67321;67;Neuviller-la-Roche;C;Non
67322;67;Neuwiller-lès-Saverne;C;Non
67324;67;Niederbronn-les-Bains;C;Non
67325;67;Niederhaslach;C;Non
67326;67;Niederhausbergen;B1;Non
67327;67;Niederlauterbach;C;Non
67328;67;Niedermodern;C;Non
67329;67;Niedernai;B2;Non
67330;67;Niederrœdern;C;Non
67331;67;Niederschaeffolsheim;C;Non
67333;67;Niedersoultzbach;C;Non
67334;67;Niedersteinbach;C;Non
67335;67;Nordheim;C;Non
67336;67;Nordhouse;C;Non
67337;67;Nothalten;C;Non
67338;67;Obenheim;C;Non
67339;67;Betschdorf;C;Non
67340;67;Oberbronn;C;Non
67341;67;Oberdorf-Spachbach;C;Non
67342;67;Oberhaslach;C;Non
67343;67;Oberhausbergen;A;Non
67344;67;Oberhoffen-lès-Wissembourg;C;Non
67345;67;Oberhoffen-sur-Moder;B2;Non
67346;67;Oberlauterbach;C;Non
67347;67;Obermodern-Zutzendorf;C;Non
67348;67;Obernai;B1;Non
67349;67;Oberrœdern;C;Non
67350;67;Oberschaeffolsheim;B1;Non
67351;67;Seebach;C;Non
67352;67;Obersoultzbach;C;Non
67353;67;Obersteinbach;C;Non
67354;67;Odratzheim;B2;Non
67355;67;Oermingen;C;Non
67356;67;Offendorf;B2;Non
67358;67;Offwiller;C;Non
67359;67;Ohlungen;B2;Non
67360;67;Ohnenheim;C;Non
67361;67;Olwisheim;B2;Non
67362;67;Orschwiller;B2;Non
67363;67;Osthoffen;C;Non
67364;67;Osthouse;C;Non
67365;67;Ostwald;B1;Non
67366;67;Ottersthal;C;Non
67367;67;Otterswiller;C;Non
67368;67;Ottrott;B2;Non
67369;67;Ottwiller;C;Non
67370;67;Petersbach;C;Non
67371;67;La Petite-Pierre;C;Non
67372;67;Val-de-Moder;C;Non
67373;67;Pfalzweyer;C;Non
67375;67;Pfulgriesheim;B1;Non
67377;67;Plaine;C;Non
67378;67;Plobsheim;B1;Non
67379;67;Preuschdorf;C;Non
67380;67;Printzheim;C;Non
67381;67;Puberg;C;Non
67382;67;Quatzenheim;C;Non
67383;67;Rangen;C;Non
67384;67;Ranrupt;C;Non
67385;67;Ratzwiller;C;Non
67386;67;Rauwiller;C;Non
67387;67;Reichsfeld;C;Non
67388;67;Reichshoffen;C;Non
67389;67;Reichstett;B1;Non
67391;67;Reinhardsmunster;C;Non
67392;67;Reipertswiller;C;Non
67394;67;Retschwiller;C;Non
67395;67;Reutenbourg;C;Non
67396;67;Rexingen;C;Non
67397;67;Rhinau;C;Non
67398;67;Richtolsheim;C;Non
67400;67;Riedseltz;C;Non
67401;67;Rimsdorf;C;Non
67403;67;Ringendorf;C;Non
67404;67;Rittershoffen;C;Non
67405;67;Rœschwoog;C;Non
67406;67;Rohr;C;Non
67407;67;Rohrwiller;C;Non
67408;67;Romanswiller;C;Non
67409;67;Roppenheim;C;Non
67410;67;Rosenwiller;B2;Non
67411;67;Rosheim;B1;Non
67412;67;Rossfeld;C;Non
67413;67;Rosteig;C;Non
67414;67;Rothau;C;Non
67415;67;Rothbach;C;Non
67416;67;Rott;C;Non
67417;67;Rottelsheim;B2;Non
67418;67;Rountzenheim-Auenheim;C;Non
67420;67;Russ;C;Non
67421;67;Saales;C;Non
67422;67;Saasenheim;C;Non
67423;67;Saessolsheim;C;Non
67424;67;Saint-Blaise-la-Roche;C;Non
67425;67;Saint-Jean-Saverne;C;Non
67426;67;Saint-Martin;C;Non
67427;67;Saint-Maurice;C;Non
67428;67;Saint-Nabor;B2;Non
67429;67;Saint-Pierre;C;Non
67430;67;Saint-Pierre-Bois;C;Non
67432;67;Salmbach;C;Non
67433;67;Sand;C;Non
67434;67;Sarre-Union;C;Non
67435;67;Sarrewerden;C;Non
67436;67;Saulxures;C;Non
67437;67;Saverne;B1;Non
67438;67;Schaeffersheim;C;Non
67440;67;Schaffhouse-près-Seltz;C;Non
67441;67;Schalkendorf;C;Non
67442;67;Scharrachbergheim-Irmstett;B2;Non
67443;67;Scheibenhard;C;Non
67444;67;Scherlenheim;C;Non
67445;67;Scherwiller;B2;Non
67446;67;Schillersdorf;C;Non
67447;67;Schiltigheim;B1;Non
67448;67;Schirmeck;C;Non
67449;67;Schirrhein;C;Non
67450;67;Schirrhoffen;C;Non
67451;67;Schleithal;C;Non
67452;67;Schnersheim;C;Non
67453;67;Schœnau;C;Non
67454;67;Schœnbourg;C;Non
67455;67;Schœnenbourg;C;Non
67456;67;Schopperten;C;Non
67458;67;Schweighouse-sur-Moder;B1;Non
67459;67;Schwenheim;C;Non
67460;67;Schwindratzheim;C;Non
67461;67;Schwobsheim;C;Non
67462;67;Sélestat;B1;Non
67463;67;Seltz;B2;Non
67464;67;Sermersheim;C;Non
67465;67;Sessenheim;C;Non
67466;67;Siegen;C;Non
67467;67;Siewiller;C;Non
67468;67;Siltzheim;B2;Non
67470;67;Solbach;C;Non
67471;67;Souffelweyersheim;B1;Non
67472;67;Soufflenheim;C;Non
67473;67;Soultz-les-Bains;B2;Non
67474;67;Soultz-sous-Forêts;C;Non
67475;67;Sparsbach;C;Non
67476;67;Stattmatten;C;Non
67477;67;Steige;C;Non
67478;67;Steinbourg;C;Non
67479;67;Steinseltz;C;Non
67480;67;Still;C;Non
67481;67;Stotzheim;C;Non
67482;67;Strasbourg;A;Non
67483;67;Struth;C;Non
67484;67;Stundwiller;C;Non
67485;67;Stutzheim-Offenheim;B1;Non
67486;67;Sundhouse;C;Non
67487;67;Surbourg;C;Non
67488;67;Thal-Drulingen;C;Non
67489;67;Thal-Marmoutier;C;Non
67490;67;Thanvillé;C;Non
67491;67;Tieffenbach;C;Non
67492;67;Traenheim;C;Non
67493;67;Triembach-au-Val;C;Non
67494;67;Trimbach;C;Non
67495;67;Truchtersheim;B1;Non
67497;67;Uhlwiller;C;Non
67498;67;Uhrwiller;C;Non
67499;67;Urbeis;C;Non
67500;67;Urmatt;C;Non
67501;67;Uttenheim;C;Non
67502;67;Uttenhoffen;C;Non
67503;67;Uttwiller;C;Non
67504;67;Valff;C;Non
67505;67;La Vancelle;B2;Non
67506;67;Vendenheim;B1;Non
67507;67;Villé;C;Non
67508;67;Vœllerdingen;C;Non
67509;67;Volksberg;C;Non
67510;67;Wahlenheim;B1;Non
67511;67;Walbourg;C;Non
67513;67;Waldersbach;C;Non
67514;67;Waldhambach;C;Non
67515;67;Waldolwisheim;C;Non
67516;67;Waltenheim-sur-Zorn;C;Non
67517;67;Wangen;B2;Non
67519;67;La Wantzenau;B1;Non
67520;67;Wasselonne;B1;Non
67521;67;Weinbourg;C;Non
67522;67;Weislingen;C;Non
67523;67;Weitbruch;C;Non
67524;67;Weiterswiller;C;Non
67525;67;Westhoffen;C;Non
67526;67;Westhouse;C;Non
67527;67;Westhouse-Marmoutier;C;Non
67528;67;Weyer;C;Non
67529;67;Weyersheim;B1;Non
67530;67;Wickersheim-Wilshausen;C;Non
67531;67;Wildersbach;C;Non
67532;67;Willgottheim;C;Non
67534;67;Wilwisheim;C;Non
67535;67;Wimmenau;C;Non
67536;67;Windstein;C;Non
67537;67;Wingen;C;Non
67538;67;Wingen-sur-Moder;C;Non
67539;67;Wingersheim les Quatre Bans;C;Non
67540;67;Wintershouse;C;Non
67541;67;Wintzenbach;C;Non
67542;67;Wintzenheim-Kochersberg;C;Non
67543;67;Wisches;C;Non
67544;67;Wissembourg;B2;Non
67545;67;Witternheim;C;Non
67546;67;Wittersheim;C;Non
67547;67;Wittisheim;C;Non
67548;67;Wiwersheim;C;Non
67550;67;Wœrth;C;Non
67551;67;Wolfisheim;B1;Non
67552;67;Wolfskirchen;C;Non
67553;67;Wolschheim;C;Non
67554;67;Wolxheim;B2;Non
67555;67;Zehnacker;C;Non
67556;67;Zeinheim;C;Non
67557;67;Zellwiller;C;Non
67558;67;Zinswiller;C;Non
67559;67;Zittersheim;C;Non
68001;68;Algolsheim;C;Non
68002;68;Altenach;C;Non
68004;68;Altkirch;C;Non
68005;68;Ammerschwihr;C;Non
68006;68;Bernwiller;C;Non
68007;68;Andolsheim;C;Non
68008;68;Appenwihr;C;Non
68009;68;Artzenheim;C;Non
68010;68;Aspach;C;Non
68011;68;Aspach-le-Bas;C;Non
68012;68;Aspach-Michelbach;C;Non
68013;68;Attenschwiller;C;Non
68014;68;Aubure;B2;Non
68015;68;Baldersheim;B2;Non
68016;68;Balgau;C;Non
68017;68;Ballersdorf;C;Non
68018;68;Balschwiller;C;Non
68019;68;Baltzenheim;C;Non
68020;68;Bantzenheim;C;Non
68021;68;Bartenheim;B1;Non
68022;68;Battenheim;C;Non
68023;68;Beblenheim;B2;Non
68024;68;Bellemagny;C;Non
68025;68;Bendorf;C;Non
68026;68;Bennwihr;B2;Non
68027;68;Berentzwiller;C;Non
68028;68;Bergheim;B2;Non
68029;68;Bergholtz;C;Non
68030;68;Bergholtzzell;C;Non
68032;68;Berrwiller;B2;Non
68033;68;Bettendorf;C;Non
68034;68;Bettlach;C;Non
68035;68;Biederthal;C;Non
68036;68;Biesheim;C;Non
68037;68;Biltzheim;C;Non
68038;68;Bischwihr;C;Non
68039;68;Bisel;C;Non
68040;68;Bitschwiller-lès-Thann;B2;Non
68041;68;Blodelsheim;C;Non
68042;68;Blotzheim;B1;Non
68043;68;Bollwiller;B2;Non
68044;68;Le Bonhomme;C;Non
68045;68;Bourbach-le-Bas;C;Non
68046;68;Bourbach-le-Haut;C;Non
68049;68;Bouxwiller;C;Non
68050;68;Bréchaumont;C;Non
68051;68;Breitenbach-Haut-Rhin;C;Non
68052;68;Bretten;C;Non
68054;68;Brinckheim;C;Non
68055;68;Bruebach;C;Non
68056;68;Brunstatt-Didenheim;B1;Non
68057;68;Buethwiller;C;Non
68058;68;Buhl;B2;Non
68059;68;Burnhaupt-le-Bas;C;Non
68060;68;Burnhaupt-le-Haut;C;Non
68061;68;Buschwiller;B1;Non
68062;68;Carspach;C;Non
68063;68;Cernay;B1;Non
68064;68;Chalampé;C;Non
68065;68;Chavannes-sur-l'Étang;C;Non
68066;68;Colmar;B1;Non
68067;68;Courtavon;C;Non
68068;68;Dannemarie;B2;Non
68069;68;Dessenheim;C;Non
68071;68;Diefmatten;C;Non
68072;68;Dietwiller;C;Non
68073;68;Dolleren;C;Non
68074;68;Durlinsdorf;C;Non
68075;68;Durmenach;C;Non
68076;68;Durrenentzen;C;Non
68077;68;Eglingen;C;Non
68078;68;Eguisheim;C;Non
68079;68;Elbach;C;Non
68080;68;Emlingen;C;Non
68081;68;Saint-Bernard;C;Non
68082;68;Ensisheim;B1;Non
68083;68;Eschbach-au-Val;C;Non
68084;68;Eschentzwiller;C;Non
68085;68;Eteimbes;C;Non
68086;68;Falkwiller;C;Non
68087;68;Feldbach;C;Non
68088;68;Feldkirch;B2;Non
68089;68;Fellering;C;Non
68090;68;Ferrette;C;Non
68091;68;Fessenheim;C;Non
68092;68;Fislis;C;Non
68093;68;Flaxlanden;C;Non
68094;68;Folgensbourg;C;Non
68095;68;Fortschwihr;C;Non
68096;68;Franken;C;Non
68097;68;Fréland;C;Non
68098;68;Friesen;C;Non
68099;68;Frœningen;C;Non
68100;68;Fulleren;C;Non
68101;68;Galfingue;C;Non
68102;68;Geishouse;C;Non
68103;68;Geispitzen;C;Non
68104;68;Geiswasser;C;Non
68105;68;Gildwiller;C;Non
68106;68;Goldbach-Altenbach;C;Non
68107;68;Gommersdorf;C;Non
68109;68;Griesbach-au-Val;C;Non
68110;68;Grussenheim;C;Non
68111;68;Gueberschwihr;C;Non
68112;68;Guebwiller;B1;Reclassement
68113;68;Guémar;B2;Non
68114;68;Guevenatten;C;Non
68115;68;Guewenheim;C;Non
68116;68;Gundolsheim;C;Non
68117;68;Gunsbach;C;Non
68118;68;Habsheim;B1;Non
68119;68;Hagenbach;C;Non
68120;68;Hagenthal-le-Bas;B1;Non
68121;68;Hagenthal-le-Haut;C;Non
68122;68;Hartmannswiller;C;Non
68123;68;Hattstatt;C;Non
68124;68;Hausgauen;C;Non
68125;68;Hecken;C;Non
68126;68;Hégenheim;B1;Non
68127;68;Heidwiller;C;Non
68128;68;Heimersdorf;C;Non
68129;68;Heimsbrunn;C;Non
68130;68;Heiteren;C;Non
68131;68;Heiwiller;C;Non
68132;68;Helfrantzkirch;C;Non
68134;68;Herrlisheim-près-Colmar;B2;Non
68135;68;Hésingue;B1;Non
68136;68;Hettenschlag;C;Non
68137;68;Hindlingen;C;Non
68138;68;Hirsingue;C;Non
68139;68;Hirtzbach;C;Non
68140;68;Hirtzfelden;C;Non
68141;68;Hochstatt;C;Non
68142;68;Hohrod;C;Non
68143;68;Porte du Ried;C;Non
68144;68;Hombourg;C;Non
68145;68;Horbourg-Wihr;B1;Non
68146;68;Houssen;B2;Non
68147;68;Hunawihr;B2;Non
68148;68;Hundsbach;C;Non
68149;68;Huningue;B1;Non
68150;68;Husseren-les-Châteaux;C;Non
68151;68;Husseren-Wesserling;C;Non
68152;68;Illfurth;C;Non
68153;68;Illhaeusern;B2;Non
68154;68;Illzach;B1;Non
68155;68;Ingersheim;B1;Non
68156;68;Issenheim;B2;Non
68157;68;Jebsheim;B2;Non
68158;68;Jettingen;C;Non
68159;68;Jungholtz;C;Non
68160;68;Kappelen;C;Non
68161;68;Katzenthal;C;Non
68162;68;Kaysersberg Vignoble;B1;Non
68163;68;Kembs;B1;Non
68165;68;Kiffis;C;Non
68166;68;Kingersheim;B1;Non
68167;68;Kirchberg;C;Non
68168;68;Knœringue;C;Non
68169;68;Kœstlach;C;Non
68170;68;Kœtzingue;C;Non
68171;68;Kruth;C;Non
68172;68;Kunheim;C;Non
68173;68;Labaroche;C;Non
68174;68;Landser;C;Non
68175;68;Lapoutroie;C;Non
68176;68;Largitzen;C;Non
68177;68;Lautenbach;B2;Non
68178;68;Lautenbachzell;B2;Non
68179;68;Lauw;C;Non
68180;68;Leimbach;B2;Non
68181;68;Levoncourt;C;Non
68182;68;Leymen;C;Non
68183;68;Liebenswiller;C;Non
68184;68;Liebsdorf;C;Non
68185;68;Lièpvre;C;Non
68186;68;Ligsdorf;C;Non
68187;68;Linsdorf;C;Non
68188;68;Linthal;B2;Non
68189;68;Logelheim;C;Non
68190;68;Lucelle;C;Non
68191;68;Luemschwiller;C;Non
68192;68;Valdieu-Lutran;C;Non
68193;68;Luttenbach-près-Munster;C;Non
68194;68;Lutter;C;Non
68195;68;Lutterbach;B2;Non
68196;68;Magny;C;Non
68197;68;Magstatt-le-Bas;C;Non
68198;68;Magstatt-le-Haut;C;Non
68199;68;Malmerspach;C;Non
68200;68;Manspach;C;Non
68201;68;Masevaux-Niederbruck;C;Non
68202;68;Mertzen;C;Non
68203;68;Merxheim;C;Non
68204;68;Metzeral;C;Non
68205;68;Meyenheim;C;Non
68207;68;Michelbach-le-Bas;C;Non
68208;68;Michelbach-le-Haut;C;Non
68209;68;Mittelwihr;B2;Non
68210;68;Mittlach;C;Non
68211;68;Mitzach;C;Non
68212;68;Mœrnach;C;Non
68213;68;Mollau;C;Non
68214;68;Montreux-Jeune;C;Non
68215;68;Montreux-Vieux;C;Non
68216;68;Mooslargue;C;Non
68217;68;Moosch;C;Non
68218;68;Morschwiller-le-Bas;B2;Non
68219;68;Le Haut Soultzbach;C;Non
68221;68;Muespach;C;Non
68222;68;Muespach-le-Haut;C;Non
68223;68;Muhlbach-sur-Munster;C;Non
68224;68;Mulhouse;B1;Non
68225;68;Munchhouse;C;Non
68226;68;Munster;B2;Non
68227;68;Muntzenheim;C;Non
68228;68;Munwiller;C;Non
68229;68;Murbach;C;Non
68230;68;Nambsheim;C;Non
68231;68;Neuf-Brisach;C;Non
68232;68;Neuwiller;C;Non
68234;68;Niederentzen;C;Non
68235;68;Niederhergheim;C;Non
68237;68;Niedermorschwihr;C;Non
68238;68;Niffer;C;Non
68239;68;Oberbruck;C;Non
68240;68;Illtal;C;Non
68241;68;Oberentzen;C;Non
68242;68;Oberhergheim;C;Non
68243;68;Oberlarg;C;Non
68244;68;Obermorschwihr;C;Non
68245;68;Obermorschwiller;C;Non
68246;68;Obersaasheim;C;Non
68247;68;Oderen;C;Non
68248;68;Oltingue;C;Non
68249;68;Orbey;C;Non
68250;68;Orschwihr;C;Non
68251;68;Osenbach;C;Non
68252;68;Ostheim;B2;Non
68253;68;Ottmarsheim;C;Non
68254;68;Petit-Landau;C;Non
68255;68;Pfaffenheim;C;Non
68256;68;Pfastatt;B2;Non
68257;68;Pfetterhouse;C;Non
68258;68;Pulversheim;B2;Non
68259;68;Raedersdorf;C;Non
68260;68;Raedersheim;C;Non
68261;68;Rammersmatt;C;Non
68262;68;Ranspach;C;Non
68263;68;Ranspach-le-Bas;C;Non
68264;68;Ranspach-le-Haut;C;Non
68265;68;Rantzwiller;C;Non
68266;68;Réguisheim;C;Non
68267;68;Reiningue;B2;Non
68268;68;Retzwiller;C;Non
68269;68;Ribeauvillé;B1;Non
68270;68;Richwiller;B2;Non
68271;68;Riedisheim;B2;Non
68273;68;Riespach;C;Non
68274;68;Rimbach-près-Guebwiller;C;Non
68275;68;Rimbach-près-Masevaux;C;Non
68276;68;Rimbachzell;C;Non
68277;68;Riquewihr;B2;Non
68278;68;Rixheim;B2;Non
68279;68;Roderen;C;Non
68280;68;Rodern;B2;Non
68281;68;Roggenhouse;C;Non
68282;68;Romagny;C;Non
68283;68;Rombach-le-Franc;C;Non
68284;68;Roppentzwiller;C;Non
68285;68;Rorschwihr;B2;Non
68286;68;Rosenau;B1;Non
68287;68;Rouffach;B1;Non
68288;68;Ruederbach;C;Non
68289;68;Ruelisheim;B2;Non
68290;68;Rustenhart;C;Non
68291;68;Rumersheim-le-Haut;C;Non
68292;68;Saint-Amarin;C;Non
68293;68;Saint-Cosme;C;Non
68294;68;Sainte-Croix-aux-Mines;C;Non
68295;68;Sainte-Croix-en-Plaine;B2;Non
68296;68;Saint-Hippolyte;B2;Non
68297;68;Saint-Louis;B1;Non
68298;68;Sainte-Marie-aux-Mines;C;Non
68299;68;Saint-Ulrich;C;Non
68300;68;Sausheim;B1;Non
68301;68;Schlierbach;C;Non
68302;68;Schweighouse-Thann;C;Non
68303;68;Schwoben;C;Non
68304;68;Sentheim;C;Non
68305;68;Seppois-le-Bas;C;Non
68306;68;Seppois-le-Haut;C;Non
68307;68;Sewen;C;Non
68308;68;Sickert;C;Non
68309;68;Sierentz;B1;Non
68311;68;Sondernach;C;Non
68312;68;Sondersdorf;C;Non
68313;68;Soppe-le-Bas;C;Non
68315;68;Soultz-Haut-Rhin;B2;Non
68316;68;Soultzbach-les-Bains;C;Non
68317;68;Soultzeren;C;Non
68318;68;Soultzmatt;C;Non
68320;68;Spechbach;C;Non
68321;68;Staffelfelden;B2;Non
68322;68;Steinbach;B2;Non
68323;68;Steinbrunn-le-Bas;C;Non
68324;68;Steinbrunn-le-Haut;C;Non
68325;68;Steinsoultz;C;Non
68326;68;Sternenberg;C;Non
68327;68;Stetten;C;Non
68328;68;Storckensohn;C;Non
68329;68;Stosswihr;C;Non
68330;68;Strueth;C;Non
68331;68;Sundhoffen;B2;Non
68332;68;Tagolsheim;C;Non
68333;68;Tagsdorf;C;Non
68334;68;Thann;B2;Non
68335;68;Thannenkirch;B2;Non
68336;68;Traubach-le-Bas;C;Non
68337;68;Traubach-le-Haut;C;Non
68338;68;Turckheim;B1;Non
68340;68;Ueberstrass;C;Non
68341;68;Uffheim;C;Non
68342;68;Uffholtz;B2;Non
68343;68;Ungersheim;B2;Non
68344;68;Urbès;C;Non
68345;68;Urschenheim;C;Non
68347;68;Vieux-Ferrette;C;Non
68348;68;Vieux-Thann;B2;Non
68349;68;Village-Neuf;B1;Non
68350;68;Vœgtlinshoffen;C;Non
68351;68;Vogelgrun;C;Non
68352;68;Volgelsheim;C;Non
68353;68;Wahlbach;C;Non
68354;68;Walbach;C;Non
68355;68;Waldighofen;C;Non
68356;68;Walheim;C;Non
68357;68;Waltenheim;C;Non
68358;68;Wasserbourg;C;Non
68359;68;Wattwiller;B2;Non
68360;68;Weckolsheim;C;Non
68361;68;Wegscheid;C;Non
68362;68;Wentzwiller;B1;Non
68363;68;Werentzhouse;C;Non
68364;68;Westhalten;C;Non
68365;68;Wettolsheim;B2;Non
68366;68;Wickerschwihr;C;Non
68367;68;Widensolen;C;Non
68368;68;Wihr-au-Val;C;Non
68370;68;Wildenstein;C;Non
68371;68;Willer;C;Non
68372;68;Willer-sur-Thur;B2;Non
68373;68;Winkel;C;Non
68374;68;Wintzenheim;B1;Non
68375;68;Wittelsheim;B1;Non
68376;68;Wittenheim;B1;Non
68377;68;Wittersdorf;C;Non
68378;68;Wolfersdorf;C;Non
68379;68;Wolfgantzen;C;Non
68380;68;Wolschwiller;C;Non
68381;68;Wuenheim;C;Non
68382;68;Zaessingue;C;Non
68383;68;Zellenberg;B2;Non
68384;68;Zillisheim;B2;Non
68385;68;Zimmerbach;C;Non
68386;68;Zimmersheim;C;Non
69001;69;Affoux;C;Non
69002;69;Aigueperse;C;Non
69003;69;Albigny-sur-Saône;B1;Non
69004;69;Alix;C;Non
69005;69;Ambérieux;B1;Non
69006;69;Amplepuis;C;Non
69007;69;Ampuis;B2;Non
69008;69;Ancy;C;Non
69009;69;Anse;B1;Non
69010;69;L'Arbresle;B1;Non
69012;69;Les Ardillats;C;Non
69013;69;Arnas;B1;Non
69014;69;Aveize;C;Non
69016;69;Azolette;C;Non
69017;69;Bagnols;C;Non
69018;69;Beaujeu;C;Non
69019;69;Belleville-en-Beaujolais;B1;Non
69020;69;Belmont-d'Azergues;B1;Non
69021;69;Bessenay;C;Non
69022;69;Bibost;C;Non
69023;69;Blacé;C;Non
69024;69;Val d'Oingt;C;Non
69026;69;Le Breuil;C;Non
69027;69;Brignais;A;Reclassement
69028;69;Brindas;A;Reclassement
69029;69;Bron;B1;Non
69030;69;Brullioles;C;Non
69031;69;Brussieu;C;Non
69032;69;Bully;B1;Non
69033;69;Cailloux-sur-Fontaines;B1;Non
69034;69;Caluire-et-Cuire;A;Non
69035;69;Cenves;C;Non
69036;69;Cercié;C;Non
69037;69;Chambost-Allières;C;Non
69038;69;Chambost-Longessaigne;C;Non
69039;69;Chamelet;C;Non
69040;69;Champagne-au-Mont-d'Or;A;Non
69042;69;La Chapelle-sur-Coise;C;Non
69043;69;Chaponost;A;Non
69044;69;Charbonnières-les-Bains;A;Non
69045;69;Charentay;C;Non
69046;69;Charly;B1;Non
69047;69;Charnay;C;Non
69049;69;Chasselay;B1;Non
69050;69;Châtillon;C;Non
69051;69;Chaussan;C;Non
69052;69;Chazay-d'Azergues;B1;Non
69053;69;Chénas;C;Non
69054;69;Chénelette;C;Non
69055;69;Les Chères;B1;Non
69056;69;Chessy;B1;Non
69057;69;Chevinay;C;Non
69058;69;Chiroubles;C;Non
69059;69;Civrieux-d'Azergues;B1;Non
69060;69;Claveisolles;C;Non
69061;69;Cogny;C;Non
69062;69;Coise;C;Non
69063;69;Collonges-au-Mont-d'Or;A;Reclassement
69064;69;Condrieu;B1;Non
69065;69;Corcelles-en-Beaujolais;C;Non
69066;69;Cours;C;Non
69067;69;Courzieu;C;Non
69068;69;Couzon-au-Mont-d'Or;B1;Non
69069;69;Craponne;A;Non
69070;69;Cublize;C;Non
69071;69;Curis-au-Mont-d'Or;B1;Non
69072;69;Dardilly;A;Non
69074;69;Denicé;B1;Non
69075;69;Dième;C;Non
69076;69;Dommartin;B1;Non
69077;69;Dracé;C;Non
69078;69;Duerne;C;Non
69080;69;Échalas;C;Non
